player_id,player_name,nationality,team,position,age,market_value_eur,goals,assists,shots,expected_goals_xg,expected_assists_xa,successful_passes,key_passes,dribbles_attempted,successful_dribbles,tackles,interceptions,player_rating,performance_score,distance_covered_km,goals_per_90,assists_per_90,defensive_actions_per_90,cluster,playing_style
P00124,Stephan Chiesa,Italian,Italy,Midfielder,27,8878530,1,6,25,1.04,2.24,1357,51,47,12,56,42,4.186792452830189,42.0188679245283,260.8,0.0195185426154847,0.1547130547807903,4.109690947014494,0,Elite Attackers
P00125,Gianluigi Calafiori,Italian,Italy,Forward,25,123748005,13,8,79,2.53,2.54,787,32,86,35,22,11,3.913207547169812,39.76037735849057,216.3,0.291175645032357,0.2181629127260622,0.962190481927924,4,Balanced Players
P00126,Federico Colpani,Italian,Italy,Forward,29,132284994,12,8,69,4.82,1.8,776,43,82,30,13,9,4.041509433962264,40.91509433962264,220.5,0.2764338315585358,0.1753003289774329,0.9001569321101494,4,Balanced Players
P00127,Nicolo Retegui,Italian,Italy,Forward,29,11905673,4,3,30,1.76,1.93,378,18,36,8,17,9,4.009433962264151,40.66603773584906,230.6,0.1594517951141555,0.0679402188836151,0.998587528060142,4,Balanced Players
P00128,Sandro Chiesa,Italian,Italy,Forward,31,5781531,1,1,34,0.42,0.62,282,14,44,12,11,6,3.422641509433962,35.19433962264151,176.1,0.0514579759862778,0.0249722530521642,0.7144601428361741,2,Defensive Specialists
P00129,Marco Tonali,Italian,Italy,Forward,27,11851880,7,3,46,0.97,1.4,472,26,42,8,23,10,4.715094339622642,47.41698113207547,267.6,0.2062484685126195,0.0688109517813133,1.7935825106771754,0,Elite Attackers
P00130,Ciro Immobile,Italian,Italy,Forward,31,11478348,1,3,28,1.57,1.17,298,21,39,9,7,7,3.0679245283018868,31.5,159.2,0.0207086976530142,0.0665773031352319,0.6550269822127083,2,Defensive Specialists
P00131,Frenkie Gakpo,Dutch,Netherlands,Goalkeeper,29,15983743,0,3,0,0.0,0.0,256,6,9,1,0,5,2.327777777777778,24.06851851851852,122.2,0.0,3.3636363636363638,0.5973460563959578,3,Box-to-Box Midfielders
P00132,Cody Blind,Dutch,Netherlands,Goalkeeper,37,4711160,0,1,0,0.0,0.0,270,4,5,0,0,3,2.0,21.12037037037037,134.3,0.0,1.6666666666666667,0.6359130527583514,3,Box-to-Box Midfielders
P00133,Memphis van Dijk,Dutch,Netherlands,Goalkeeper,31,7105500,0,0,0,0.0,0.0,285,6,16,3,0,7,2.1277777777777778,22.42962962962963,131.3,0.0,0.0,0.5233971092434743,2,Defensive Specialists
P00134,Frenkie de Ligt,Dutch,Netherlands,Defender,25,3079799,0,1,6,0.21,0.33,686,11,10,0,66,62,3.3629629629629627,34.281481481481485,197.1,0.0,0.0185185185185185,6.717323446968301,1,Creative Playmakers
P00135,Cody Dumfries,Dutch,Netherlands,Defender,30,26893686,2,0,15,0.23,0.47,1291,14,10,1,87,66,4.687037037037037,46.78703703703704,269.6,0.040650406504065,0.0,7.90856470671431,1,Creative Playmakers
P00136,Memphis Simons,Dutch,Netherlands,Defender,26,89592644,0,0,13,0.4,0.1,1540,23,15,2,61,62,4.348148148148148,43.40185185185185,223.6,0.0,0.0,7.243356926243094,1,Creative Playmakers
P00137,Daley Berghuis,Dutch,Netherlands,Defender,26,3632122,0,2,11,0.19,0.02,566,3,10,0,63,56,3.4018518518518515,34.80185185185185,209.9,0.0,0.040448343079922,5.704221278248478,1,Creative Playmakers
P00138,Matthijs Timber,Dutch,Netherlands,Defender,31,3113021,2,1,13,0.06,0.05,531,1,11,0,61,53,3.264814814814815,33.333333333333336,181.7,0.0458829365079365,0.0198412698412698,5.904905459769494,1,Creative Playmakers
P00139,Virgil Weghorst,Dutch,Netherlands,Defender,29,28344304,0,2,13,0.57,0.27,1524,21,14,1,60,50,4.312962962962963,43.56481481481482,195.9,0.0,0.0457089552238806,6.358153769279732,1,Creative Playmakers
P00140,Denzel Malen,Dutch,Netherlands,Defender,27,19251935,0,2,8,0.11,0.05,725,9,10,2,43,30,2.92037037037037,29.69814814814815,148.6,0.0,0.0407407407407407,4.705116383836203,2,Defensive Specialists
P00141,Teun Gravenberch,Dutch,Netherlands,Defender,18,24863794,1,2,13,0.08,0.18,1735,27,15,2,64,51,4.727777777777778,47.588888888888896,232.7,0.0185185185185185,0.0829979879275654,6.561619268490551,1,Creative Playmakers
P00142,Xavi Veerman,Dutch,Netherlands,Defender,29,3161289,1,0,16,0.1399999999999999,0.2799999999999999,606,5,14,0,75,56,3.5981481481481485,36.82037037037037,212.1,0.0241545893719806,0.0,6.186432226307162,1,Creative Playmakers
P00143,Frenkie Ake,Dutch,Netherlands,Midfielder,25,81570317,3,6,39,1.59,4.89,2078,87,72,22,54,29,4.812962962962962,48.58148148148148,263.9,0.1344129711322653,0.1325953599926203,3.0558346754534345,0,Elite Attackers
P00144,Cody de Jong,Dutch,Netherlands,Midfielder,25,30674910,2,7,39,0.95,3.26,1626,44,42,8,51,34,3.968518518518519,39.907407407407405,258.8,0.037037037037037,0.1499857323202656,3.159508054998569,0,Elite Attackers
P00145,Memphis van de Ven,Dutch,Netherlands,Midfielder,19,5825326,4,1,18,1.21,1.38,752,31,35,8,35,30,3.311111111111112,33.65,216.6,0.0815787645055937,0.0225225225225225,2.97383990629471,0,Elite Attackers
P00146,Daley Frimpong,Dutch,Netherlands,Midfielder,24,29198612,5,6,48,1.64,1.62,1829,61,51,16,58,47,4.777777777777778,48.07222222222222,270.2,0.1135563654487119,0.1628334349239521,4.028474790942443,0,Elite Attackers
P00147,Matthijs Wijndal,Dutch,Netherlands,Midfielder,25,3323339,2,4,20,0.78,0.85,730,25,29,5,52,28,3.3685185185185187,33.907407407407405,240.3,0.0414619164619164,0.1315168553627228,2.789874032940169,1,Creative Playmakers
P00148,Virgil Lang,Dutch,Netherlands,Midfielder,22,1940925,6,2,24,0.48,1.3,899,37,28,4,53,40,3.6685185185185194,37.36851851851852,256.8,0.1683357794468905,0.0696621386276558,3.972309032281593,0,Elite Attackers
P00149,Denzel Zerrouki,Dutch,Netherlands,Midfielder,31,4090830,2,2,12,0.58,1.41,814,30,40,11,48,38,3.1185185185185187,31.25925925925926,236.9,0.037037037037037,0.0376756066411238,3.2784711216525144,0,Elite Attackers
P00150,Teun Gakpo,Dutch,Netherlands,Midfielder,21,7013403,0,3,15,0.05,1.39,562,10,19,3,32,20,3.7092592592592593,37.85925925925925,194.2,0.0,0.0722819593787335,2.501162356914326,1,Creative Playmakers
P00151,Frenkie Wijndal,Dutch,Netherlands,Forward,30,35232276,8,6,66,1.52,0.51,675,41,78,31,15,10,3.9166666666666665,39.78148148148148,198.4,0.2144121788644883,0.2334962394567765,0.865069420789439,4,Balanced Players
P00152,Cody Lang,Dutch,Netherlands,Forward,23,118478456,10,6,83,2.8,1.32,868,50,85,32,19,9,4.694444444444445,47.42962962962962,251.6,0.2586753722723926,0.1203098730718013,1.3468644493986457,4,Balanced Players
P00153,Memphis Zerrouki,Dutch,Netherlands,Forward,25,154445945,24,9,82,3.22,1.6,1075,65,130,53,17,7,4.607407407407408,47.14814814814815,248.0,0.5273309323473784,0.1964472239210304,1.0826100781016836,4,Balanced Players
P00154,Daley Gakpo,Dutch,Netherlands,Forward,26,27908261,5,5,63,1.65,0.3,567,26,56,18,14,11,3.411111111111111,34.237037037037034,200.9,0.1052333681644026,0.1116121768295681,0.8425964884384061,4,Balanced Players
P00155,Matthijs Blind,Dutch,Netherlands,Forward,20,5709728,9,8,47,1.35,0.94,510,26,57,16,18,21,4.17962962962963,41.7537037037037,273.5,0.315799581673763,0.1758209266711176,1.5068806516182942,4,Balanced Players
P00156,Virgil van Dijk,Dutch,Netherlands,Forward,29,12881745,8,6,62,2.49,1.04,668,46,83,30,22,12,3.7203703703703694,38.23518518518518,244.9,0.1641984277067991,0.2688925155265425,1.2934111029449686,4,Balanced Players
P00157,Kevin Lukaku,Belgian,Belgium,Goalkeeper,24,3240526,0,0,0,0.0,0.0,239,3,5,1,0,5,1.8529411764705883,19.12745098039216,119.1,0.0,0.0,0.6839761585252371,2,Defensive Specialists
P00158,Romelu Courtois,Belgian,Belgium,Goalkeeper,31,5831000,0,0,0,0.0,0.0,228,8,8,0,0,5,1.8,18.71764705882353,109.6,0.0,0.0,0.5184625169721829,2,Defensive Specialists
P00159,Eden Dendoncker,Belgian,Belgium,Goalkeeper,33,1950847,0,1,0,0.0,0.0,264,4,14,2,0,5,2.209803921568628,22.266666666666666,137.6,0.0,0.0200534759358288,0.4737528013360929,2,Defensive Specialists
P00160,Kevin Tielemans,Belgian,Belgium,Defender,21,7295290,1,2,16,0.19,0.19,1119,18,11,1,71,61,4.333333333333333,44.431372549019606,231.1,0.0248550124275062,0.0425261013496307,8.012555118305215,1,Creative Playmakers
P00161,Romelu Witsel,Belgian,Belgium,Defender,25,1190477,0,1,10,0.04,0.29,772,10,16,1,56,65,4.1,41.13921568627451,232.2,0.0,0.0196078431372549,6.146089694553951,1,Creative Playmakers
P00162,Eden Castagne,Belgian,Belgium,Defender,28,4976124,1,3,10,0.06,0.21,463,5,5,0,50,33,2.782352941176471,28.511764705882356,155.0,0.0207612456747404,0.0659536541889483,4.492831666820291,1,Creative Playmakers
P00163,Thibaut Vertonghen,Belgian,Belgium,Defender,36,73113273,0,1,10,0.04,0.33,1051,15,7,0,51,53,3.411764705882353,34.44509803921569,174.8,0.0,0.0309597523219814,5.626765058300262,1,Creative Playmakers
P00164,Youri Chadli,Belgian,Belgium,Defender,26,10426561,0,0,13,0.01,0.2,796,5,6,0,58,52,2.954901960784313,30.221568627450974,157.8,0.0,0.0,6.031591115904803,1,Creative Playmakers
P00165,Leander Doku,Belgian,Belgium,Defender,28,7987412,3,2,6,0.32,0.07,670,9,9,2,73,47,3.690196078431372,37.41960784313726,211.4,0.0711484593837535,0.0535714285714285,7.0072951668488495,1,Creative Playmakers
P00166,Axel Bakayoko,Belgian,Belgium,Defender,28,6895019,0,1,12,0.05,0.13,600,8,9,0,61,56,3.3274509803921566,33.372549019607845,197.4,0.0,0.0196078431372549,6.473001414237851,1,Creative Playmakers
P00167,Thomas Openda,Belgian,Belgium,Defender,35,8461925,1,0,17,0.01,0.08,776,10,14,2,81,56,3.9078431372549023,39.52352941176471,252.6,0.0392156862745098,0.0,7.125766256111414,1,Creative Playmakers
P00168,Jason Theate,Belgian,Belgium,Defender,29,35400817,1,1,17,0.02,0.55,969,14,7,2,80,58,4.109803921568627,42.21568627450981,209.3,0.0205198358413132,0.0229182582123758,7.16981760813439,1,Creative Playmakers
P00169,Kevin Casteels,Belgian,Belgium,Midfielder,21,8794267,4,0,15,0.46,1.82,712,21,28,4,44,37,4.0588235294117645,40.6843137254902,253.1,0.1712268353135226,0.0,3.2911787750575834,0,Elite Attackers
P00170,Romelu Onana,Belgian,Belgium,Midfielder,20,200000000,2,9,42,1.43,3.25,1723,47,72,26,44,31,4.196078431372549,42.88235294117647,219.0,0.0950502152080344,0.3192702675012903,3.354244093732649,0,Elite Attackers
P00171,Eden De Ketelaere,Belgian,Belgium,Midfielder,20,17884377,7,2,24,0.6900000000000001,1.63,1246,50,47,12,59,29,3.8862745098039215,39.63333333333333,242.8,0.1809036946194341,0.069357886695348,3.2665116678633983,0,Elite Attackers
P00172,Thibaut Faes,Belgian,Belgium,Midfielder,21,25320120,2,6,30,0.98,1.76,1185,44,34,6,38,38,3.637254901960784,36.18627450980392,208.4,0.0519924098671726,0.1598621598740916,2.614098634477032,0,Elite Attackers
P00173,Youri Saelemaekers,Belgian,Belgium,Midfielder,19,16406662,3,5,24,2.82,1.17,1202,57,41,11,46,44,4.3960784313725485,44.37647058823529,248.3,0.1464237516869095,0.1519607843137254,3.902098929915093,0,Elite Attackers
P00174,Leander Vanheusden,Belgian,Belgium,Midfielder,24,30030290,0,2,21,0.36,1.19,828,30,29,7,31,20,2.984313725490196,30.55294117647059,157.3,0.0,0.0826709062003179,2.164523406413952,2,Defensive Specialists
P00175,Axel Lammens,Belgian,Belgium,Midfielder,25,12462735,1,3,32,0.86,2.54,1122,35,41,12,50,39,3.9725490196078432,39.20196078431373,237.5,0.0252100840336134,0.0691036841446372,3.5038537926247253,0,Elite Attackers
P00176,Thomas Lukaku,Belgian,Belgium,Midfielder,21,14362602,3,4,35,2.44,2.48,1254,49,51,16,58,34,4.2,42.79019607843138,256.0,0.1281472489113154,0.0970303830344398,3.6671641444797607,0,Elite Attackers
P00177,Kevin Saelemaekers,Belgian,Belgium,Forward,32,68271723,10,4,101,3.48,2.37,932,62,125,48,23,11,4.41764705882353,45.15098039215686,221.4,0.2978777227123642,0.0904095924684778,1.1686170406486245,4,Balanced Players
P00178,Romelu Vanheusden,Belgian,Belgium,Forward,26,39061788,10,1,73,4.3,0.69,667,50,71,28,12,10,4.482352941176471,45.778431372549015,187.0,0.4531964340816753,0.0215208034433285,0.9695659071914524,4,Balanced Players
P00179,Eden Lammens,Belgian,Belgium,Forward,20,10963868,3,5,31,1.46,0.99,344,23,47,17,17,6,2.876470588235294,29.705882352941178,203.6,0.0777212293368051,0.1535049420311028,1.2016182643403066,2,Defensive Specialists
P00180,Thibaut Lukaku,Belgian,Belgium,Forward,26,18402631,7,7,53,1.89,1.58,522,37,56,20,13,5,3.9235294117647057,39.8921568627451,188.4,0.2655198808383758,0.1675614196780084,0.9906257816831052,4,Balanced Players
P00181,Youri Courtois,Belgian,Belgium,Forward,25,22523673,6,6,76,3.96,1.21,663,29,70,21,17,9,4.52156862745098,45.52549019607844,256.5,0.1398748296681989,0.1306013544658369,1.226969364621622,4,Balanced Players
P00182,Leander Dendoncker,Belgian,Belgium,Forward,24,7717372,2,2,27,1.54,0.5,314,26,37,12,13,3,3.43921568627451,34.515686274509804,169.0,0.0435828877005347,0.0458594232295616,0.7649819657288768,2,Defensive Specialists
P00183,Cristiano Fernandes,Portuguese,Portugal,Goalkeeper,33,1771637,0,0,0,0.0,0.0,233,5,4,0,0,5,1.832558139534884,19.111627906976743,93.5,0.0,0.0,0.4997938529676879,2,Defensive Specialists
P00184,Bruno Leao,Portuguese,Portugal,Goalkeeper,27,2960076,0,0,0,0.0,0.0,195,2,8,0,0,7,2.025581395348837,20.78372093023256,97.4,0.0,0.0,0.8338861126795689,2,Defensive Specialists
P00185,Bernardo Felix,Portuguese,Portugal,Goalkeeper,27,2503679,0,1,0,0.0,0.0,220,6,5,1,0,9,2.032558139534884,21.06511627906977,103.8,0.0,2.0930232558139537,0.5906960743832926,3,Box-to-Box Midfielders
P00186,Cristiano Jota,Portuguese,Portugal,Defender,29,4808302,0,0,9,0.04,0.21,594,5,12,0,62,56,4.241860465116279,42.21860465116279,206.0,0.0,0.0,6.765750143747915,1,Creative Playmakers
P00187,Bruno Cancelo,Portuguese,Portugal,Defender,25,10191506,0,1,13,0.2,0.37,1021,15,14,2,65,63,3.990697674418605,40.36511627906977,213.1,0.0,0.0255246738513896,6.91561895529791,1,Creative Playmakers
P00188,Bernardo Santos,Portuguese,Portugal,Defender,31,16487542,2,0,7,0.05,0.1,696,15,11,1,52,50,3.544186046511628,36.48372093023256,170.9,0.1123924816820643,0.0,5.913193693512604,1,Creative Playmakers
P00189,Rafael Guedes,Portuguese,Portugal,Defender,30,5777023,1,2,6,0.12,0.18,673,7,11,0,43,48,3.8186046511627914,38.55348837209302,159.7,0.0258397932816537,0.0575522668545924,7.696487244859708,1,Creative Playmakers
P00190,Diogo Semedo,Portuguese,Portugal,Defender,23,2064213,0,1,8,0.14,0.3,489,7,15,1,59,43,3.4651162790697674,35.372093023255815,155.4,0.0,0.047568710359408,6.068933510999976,1,Creative Playmakers
P00191,Joao Neves,Portuguese,Portugal,Defender,28,8993563,2,1,9,0.02,0.07,567,10,13,1,59,49,4.0,41.0,178.4,0.0519273654029945,0.0299003322259136,7.327695493562691,1,Creative Playmakers
P00192,Pedro Neto,Portuguese,Portugal,Defender,25,5576206,1,1,14,0.06,0.27,809,11,9,0,54,40,3.434883720930232,34.94418604651163,182.0,0.023784355179704,0.0246238030095759,5.333601673886204,1,Creative Playmakers
P00193,Ruben Inacio,Portuguese,Portugal,Defender,18,14118323,0,0,9,0.05,0.0,767,11,15,1,44,47,4.018604651162791,40.93720930232558,153.5,0.0,0.0,6.14977864869941,1,Creative Playmakers
P00194,Pepe Carvalho,Portuguese,Portugal,Defender,30,58151286,0,2,5,0.01,0.59,1664,31,9,0,67,65,5.706976744186047,57.60232558139535,227.3,0.0,0.0559033989266547,7.773644899108173,0,Elite Attackers
P00195,Cristiano Palhinha,Portuguese,Portugal,Midfielder,24,48500492,2,5,17,0.68,1.1,804,27,18,4,35,28,3.1023255813953488,32.05348837209302,154.7,0.0853253383032169,0.137549041689711,3.021865369678081,2,Defensive Specialists
P00196,Bruno Vitinha,Portuguese,Portugal,Midfielder,18,7359408,2,2,11,0.44,0.63,586,23,15,2,37,29,3.7418604651162792,38.17209302325582,199.6,0.0554561717352415,0.0531275060144346,2.796823231204608,1,Creative Playmakers
P00197,Bernardo Conceicao,Portuguese,Portugal,Midfielder,21,6091234,0,1,13,0.41,0.91,529,18,26,7,40,30,3.262790697674419,32.753488372093024,186.8,0.0,0.0235171152338646,2.845599407279229,1,Creative Playmakers
P00198,Rafael Antonio,Portuguese,Portugal,Midfielder,25,12812523,2,4,18,0.38,1.69,727,28,25,8,24,8,3.03953488372093,31.3,112.6,0.0529964221824686,0.1491677864521075,1.557336711145448,2,Defensive Specialists
P00199,Diogo Eustaquio,Portuguese,Portugal,Midfielder,26,3589408,0,3,11,0.52,0.8,683,29,28,7,49,20,3.274418604651163,33.44186046511628,183.1,0.0,0.0772425249169435,3.196301296029809,1,Creative Playmakers
P00200,Joao Taremi,Portuguese,Portugal,Midfielder,21,7821685,2,2,25,0.54,1.02,734,33,36,9,47,35,4.437209302325582,44.07441860465117,244.4,0.0559593023255814,0.0475932936722552,3.3707737374603,0,Elite Attackers
P00201,Pedro Pepe,Portuguese,Portugal,Midfielder,26,2692654,3,0,15,0.36,1.09,660,17,20,4,43,25,3.4372093023255816,34.56279069767442,182.1,0.115595075239398,0.0,3.4844164169726737,1,Creative Playmakers
P00202,Ruben Fernandes,Portuguese,Portugal,Midfielder,35,3128482,1,4,17,0.43,1.21,699,29,32,8,47,35,4.427906976744186,45.28139534883721,234.9,0.0343118566526877,0.1037611009456751,4.099347833842879,0,Elite Attackers
P00203,Cristiano Eustaquio,Portuguese,Portugal,Forward,23,65380655,8,7,31,2.07,1.01,461,28,45,19,14,5,3.813953488372093,39.26744186046512,159.4,0.2623229730214398,0.1702275162286506,1.1059624320486348,4,Balanced Players
P00204,Bruno Taremi,Portuguese,Portugal,Forward,23,4881717,3,2,32,1.14,0.3,313,26,33,11,15,7,3.627906976744186,36.47906976744186,171.7,0.0794468887492143,0.0504379341588644,0.9931369732912272,4,Balanced Players
P00205,Bernardo Pepe,Portuguese,Portugal,Forward,27,66267245,12,1,49,2.73,1.1,592,44,64,25,15,10,4.2627906976744185,42.79767441860465,175.3,0.4027658615344654,0.0290697674418604,1.2802656594280584,4,Balanced Players
P00206,Rafael Fernandes,Portuguese,Portugal,Forward,19,3256459,2,3,28,2.35,0.43,295,21,28,8,10,8,2.9232558139534883,29.53023255813953,160.3,0.055089096949562,0.0853019579005423,0.8659733962990841,2,Defensive Specialists
P00207,Diogo Leao,Portuguese,Portugal,Forward,26,27306813,7,5,46,1.4,0.3,452,31,49,20,15,6,4.153488372093023,41.64418604651163,162.9,0.2274791844136143,0.2274262006133176,1.15828549799394,4,Balanced Players
P00208,Joao Felix,Portuguese,Portugal,Forward,25,36508991,10,6,59,2.6100000000000003,1.53,609,38,65,27,13,5,4.053488372093024,41.174418604651166,163.8,0.2576845653644605,0.2735413452027082,0.8035443284198169,4,Balanced Players
P00209,Luka Kovacic,Croatian,Croatia,Goalkeeper,34,1103256,0,2,0,0.0,0.0,264,5,7,1,0,5,2.1489795918367345,22.332653061224487,134.3,0.0,0.0478221139201949,0.5494282692167384,2,Defensive Specialists
P00210,Mateo Brozovic,Croatian,Croatia,Goalkeeper,20,74193816,0,2,0,0.0,0.0,295,9,13,1,0,14,3.438775510204082,34.922448979591834,158.8,0.0,1.8615554329840045,0.9510414163267508,3,Box-to-Box Midfielders
P00211,Ivan Kramaric,Croatian,Croatia,Goalkeeper,29,2779795,0,0,0,0.0,0.0,91,2,6,0,0,4,0.963265306122449,10.679591836734692,54.0,0.0,0.0,0.191799711369183,2,Defensive Specialists
P00212,Luka Vlasic,Croatian,Croatia,Defender,25,13905350,0,2,21,0.22,0.93,1545,18,13,0,102,65,4.353061224489796,43.84285714285715,244.6,0.0,0.0552157202403507,7.309354754294823,1,Creative Playmakers
P00213,Mateo Pasalic,Croatian,Croatia,Defender,24,9204134,1,0,9,0.13,0.44,846,9,7,0,76,51,3.830612244897959,38.8469387755102,185.1,0.1020408163265306,0.0,7.483809810556337,1,Creative Playmakers
P00214,Ivan Gvardiol,Croatian,Croatia,Defender,18,16864918,0,2,13,0.0,0.1,906,11,9,0,66,51,3.9857142857142858,40.17959183673469,203.7,0.0,0.0442586673223506,6.68266378493311,1,Creative Playmakers
P00215,Marcelo Lovren,Croatian,Croatia,Defender,29,2665615,3,1,10,0.06,0.08,600,7,11,1,70,58,3.806122448979592,38.53673469387755,218.2,0.0696892864762472,0.0270108043217286,7.2798206494323345,1,Creative Playmakers
P00216,Josko Bradaric,Croatian,Croatia,Defender,29,111698546,0,0,6,0.1,0.1,1282,14,9,0,47,58,3.8734693877551023,38.47551020408163,205.7,0.0,0.0,5.471150784417883,1,Creative Playmakers
P00217,Dominik Juranovic,Croatian,Croatia,Defender,32,6227584,0,6,13,0.03,0.07,954,10,15,2,53,45,4.108163265306123,41.92040816326531,200.2,0.0,0.2756899147179397,5.900653130074454,1,Creative Playmakers
P00218,Andrej Sutalo,Croatian,Croatia,Defender,26,4072876,1,0,16,0.22,0.13,434,5,8,1,44,33,2.991836734693877,30.202040816326534,136.7,0.0213573801613668,0.0,5.485873973817963,1,Creative Playmakers
P00219,Mario Ivanusec,Croatian,Croatia,Defender,19,3473792,0,0,13,0.09,0.36,301,8,4,0,39,25,2.9020408163265303,29.416326530612245,119.1,0.0,0.0,4.724362796274675,2,Defensive Specialists
